numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81405;20220205150000;101280;0;0;50;6.500000;302.150000;296.350000;71;mq;0;mq;mq;90;6;800;mq;mq;mq;101190;mq;mq;-40;mq;mq;mq;mq;299.750000;mq;mq;9.500000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;3.600000;5.400000;mq;mq;mq;mq;6;mq;660;6;mq;870;7;mq;1800;mq;mq;mq;
81408;20220205150000;101220;30;8;360;1.500000;300.450000;297.850000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;-10;mq;296.150000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;0.800000;0.800000;2.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220205150000;101320;30;8;50;2.300000;301.950000;296.850000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100120;mq;mq;-30;mq;295.950000;mq;304.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220205150000;98980;-60;7;190;2.100000;269.250000;263.250000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98440;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220205180000;102190;-140;6;230;4.000000;281.350000;277.350000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;500;275.050000;mq;283.050000;mq;274.250000;mq;mq;8.900000;11.800000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220205180000;102030;-160;8;210;6.700000;280.750000;276.450000;74;52850;0;mq;mq;90;7;1750;mq;mq;mq;101450;mq;mq;450;274.350000;mq;282.050000;mq;274.150000;mq;mq;11.400000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1500;7;mq;3840;mq;mq;mq;mq;mq;mq;
07020;20220205180000;102260;-90;6;230;11.300000;283.450000;280.550000;82;14000;2;2;mq;100;8;1250;35;mq;mq;102150;mq;mq;320;281.450000;mq;284.150000;mq;mq;mq;mq;14.700000;15.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220205180000;102490;-50;6;230;5.500000;281.350000;277.350000;76;52010;0;mq;mq;100;8;1750;mq;mq;mq;101660;mq;mq;520;274.950000;mq;283.650000;mq;276.450000;mq;mq;7.900000;9.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220205180000;102350;-80;8;220;6.800000;280.050000;275.750000;74;20000;0;mq;mq;mq;1;1750;mq;mq;mq;100480;mq;mq;560;275.050000;mq;282.050000;mq;273.850000;mq;mq;9.500000;9.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220205180000;102480;-50;6;220;3.000000;278.850000;274.550000;74;20000;0;mq;mq;mq;5;1250;mq;mq;mq;101300;mq;mq;740;270.850000;mq;282.350000;mq;269.750000;mq;mq;4.300000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220205180000;102680;-80;6;230;6.000000;282.450000;279.850000;84;47200;0;mq;mq;90;7;1250;mq;mq;mq;101480;mq;mq;370;275.350000;mq;284.750000;mq;272.050000;mq;mq;8.600000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;1470;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220205180000;102540;-70;6;220;7.000000;282.950000;278.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101830;mq;mq;370;279.250000;mq;285.050000;mq;mq;mq;mq;11.300000;11.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220205180000;102740;-30;7;220;3.400000;282.350000;278.150000;75;43250;0;mq;mq;100;8;1750;mq;mq;mq;102280;mq;mq;550;272.950000;mq;284.650000;mq;273.550000;mq;mq;6.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220205180000;102660;-30;7;190;3.300000;280.750000;276.250000;73;20000;0;mq;mq;100;2;1250;mq;mq;mq;100870;mq;mq;590;273.150000;mq;283.350000;mq;277.350000;mq;mq;5.600000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1260;8;mq;1560;mq;mq;mq;mq;mq;mq;
07149;20220205180000;102610;-10;8;220;3.900000;280.050000;275.350000;72;25000;1;0;0;0;0;mq;30;20;10;101490;mq;mq;700;273.450000;mq;283.350000;mq;mq;mq;mq;6.300000;6.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220205180000;102710;20;1;210;3.700000;275.150000;273.650000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101220;mq;mq;850;271.850000;mq;282.650000;mq;270.350000;mq;mq;4.300000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220205180000;102690;10;0;220;4.500000;275.650000;273.350000;85;50710;0;mq;mq;mq;0;mq;mq;mq;mq;98360;mq;mq;1000;272.750000;mq;280.150000;mq;272.150000;mq;mq;5.700000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220205180000;102640;50;3;230;4.300000;278.550000;273.150000;68;59880;0;mq;mq;90;7;1250;mq;mq;mq;100770;mq;mq;1050;273.050000;mq;282.950000;mq;271.750000;mq;mq;6.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;3;mq;1140;7;mq;1500;mq;mq;mq;mq;mq;mq;
07207;20220205180000;102900;-30;6;250;4.900000;282.850000;280.750000;87;20000;2;0;mq;40;2;800;35;20;11;102370;mq;mq;580;280.950000;mq;284.450000;mq;mq;mq;mq;7.300000;7.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;800;1;0;5500;mq;mq;mq;mq;mq;mq;
07222;20220205180000;102890;-10;6;220;2.700000;279.550000;276.850000;83;45520;0;mq;mq;mq;0;mq;mq;mq;mq;102560;mq;mq;680;271.550000;mq;285.250000;mq;274.350000;mq;mq;4.500000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220205180000;102850;10;3;220;2.200000;278.950000;275.750000;80;42790;0;mq;mq;mq;2;1250;mq;mq;mq;101460;mq;mq;770;271.950000;mq;283.750000;mq;276.850000;mq;mq;3.600000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220205180000;102920;40;3;250;1.800000;278.750000;275.550000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;910;271.250000;mq;282.150000;mq;276.150000;mq;mq;2.700000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220205180000;102870;70;3;290;1.400000;277.350000;272.750000;72;50140;0;mq;mq;100;8;1750;mq;mq;mq;100130;mq;mq;890;270.450000;mq;282.350000;mq;271.950000;mq;mq;2.400000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220205180000;102830;90;3;210;1.600000;276.150000;271.950000;74;40000;1;0;0;10;1;1250;35;20;11;99440;mq;mq;980;273.150000;mq;281.450000;mq;272.750000;mq;mq;2.200000;2.500000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;6;1050;1;0;7500;mq;mq;mq;mq;mq;mq;
07335;20220205180000;102980;50;3;220;2.500000;277.650000;275.050000;83;38350;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;890;270.850000;mq;283.950000;mq;271.250000;mq;mq;3.200000;3.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220205180000;103040;70;3;280;1.500000;278.650000;273.950000;72;33470;0;mq;mq;100;8;1250;mq;mq;mq;98110;mq;mq;810;274.050000;mq;280.950000;mq;275.950000;mq;mq;2.300000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;8;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220205180000;103020;140;3;350;1.900000;276.850000;272.050000;71;49660;0;mq;mq;mq;2;1250;mq;mq;mq;98920;mq;mq;870;273.250000;mq;281.950000;mq;271.350000;mq;mq;2.700000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220205180000;mq;150;3;360;1.900000;273.750000;269.650000;74;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92920;92500;869;650;273.750000;mq;279.650000;mq;272.250000;mq;mq;2.500000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220205180000;102890;150;3;330;5.100000;278.750000;273.550000;69;40000;1;0;0;0;0;mq;30;20;10;99920;mq;mq;750;276.950000;mq;281.750000;mq;mq;mq;mq;7.600000;7.600000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220205180000;103150;110;3;290;2.500000;280.550000;276.050000;73;53470;0;mq;mq;mq;0;mq;mq;mq;mq;102550;mq;mq;810;275.350000;mq;285.850000;mq;273.850000;mq;mq;3.000000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220205180000;103030;140;3;330;2.400000;279.850000;272.650000;60;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99820;mq;mq;740;277.850000;mq;283.350000;mq;277.150000;mq;mq;3.800000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220205180000;102780;160;3;320;5.000000;277.250000;270.350000;61;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94230;mq;mq;550;277.250000;mq;282.250000;mq;275.550000;mq;mq;7.000000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220205180000;102580;130;3;30;7.400000;281.850000;272.550000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101670;mq;mq;590;280.450000;mq;284.450000;mq;279.850000;mq;mq;12.700000;12.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220205180000;mq;250;3;0;0.000000;277.050000;270.450000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92050;mq;mq;550;mq;271.150000;mq;285.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220205180000;103150;90;3;300;1.500000;279.550000;275.450000;75;17330;0;mq;mq;mq;0;mq;mq;mq;mq;102410;mq;mq;760;278.050000;mq;285.450000;mq;277.850000;mq;mq;1.900000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220205180000;103250;90;3;210;1.900000;275.150000;273.050000;86;30470;0;mq;mq;mq;0;mq;mq;mq;mq;98720;mq;mq;690;275.150000;mq;281.850000;mq;277.750000;mq;mq;2.300000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220205180000;103170;120;1;260;0.800000;277.850000;274.650000;80;20000;0;mq;mq;75;6;1750;mq;mq;mq;98080;mq;mq;710;277.850000;mq;282.250000;mq;277.350000;mq;mq;1.300000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.400000;1.200000;4.200000;mq;mq;mq;mq;6;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220205180000;103060;90;3;280;4.700000;280.250000;274.350000;66;47400;0;mq;mq;mq;0;mq;mq;mq;mq;101200;mq;mq;740;280.050000;mq;283.150000;mq;279.050000;mq;mq;6.000000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220205180000;102490;200;3;330;3.400000;283.750000;268.150000;33;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102390;mq;mq;490;279.650000;mq;290.450000;mq;276.150000;mq;mq;5.600000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220205180000;102270;150;3;300;4.400000;282.450000;273.350000;53;59780;0;mq;mq;mq;1;4320;mq;mq;mq;101880;mq;mq;460;282.150000;mq;286.950000;mq;277.950000;mq;mq;6.300000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220205180000;mq;mq;mq;350;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;6.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220205180000;102130;180;3;0;0.000000;284.550000;281.950000;84;40000;1;0;0;40;0;mq;30;20;12;101810;mq;mq;500;282.450000;mq;288.450000;mq;280.150000;mq;mq;0.800000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
